year_month,usd_jpy_avg,usd_jpy_eom,trading_days,Country,visitors
2021-10-01,113.098,113.89,21,Ireland,26.0
2021-10-01,113.098,113.89,21,The rest of Europe,947.0
2021-10-01,113.098,113.89,21,Africa,392.0
2021-10-01,113.098,113.89,21,United States,2035.0
2021-10-01,113.098,113.89,21,Canada,302.0
2021-10-01,113.098,113.89,21,Mexico,47.0
2021-10-01,113.098,113.89,21,The rest of NA,54.0
2021-10-01,113.098,113.89,21,Brazil,131.0
2021-10-01,113.098,113.89,21,The rest of SA,87.0
2021-10-01,113.098,113.89,21,Australia,284.0
2021-10-01,113.098,113.89,21,New Zealand,90.0
2021-10-01,113.098,113.89,21,The rest of Oceania,18.0
2021-10-01,113.098,113.89,21,Stateless,2.0
2021-11-01,114.002,112.82,22,South Korea,2021.0
2021-11-01,114.002,112.82,22,China,3189.0
2021-11-01,114.002,112.82,22,Taiwan,390.0
2021-11-01,114.002,112.82,22,Hong Kong,104.0
2021-11-01,114.002,112.82,22,Thailand,248.0
2021-11-01,114.002,112.82,22,Singapore,95.0
2021-11-01,114.002,112.82,22,Malaysia,130.0
2021-11-01,114.002,112.82,22,Indonesia,688.0
2021-11-01,114.002,112.82,22,Philippines,544.0
2021-11-01,114.002,112.82,22,Vietnam,1814.0
2021-11-01,114.002,112.82,22,India,1571.0
2021-11-01,114.002,112.82,22,Macau,3.0
2021-11-01,114.002,112.82,22,Mongolia,287.0
2021-11-01,114.002,112.82,22,The rest of Asia,3894.0
2021-11-01,114.002,112.82,22,United Kingdom,546.0
2021-11-01,114.002,112.82,22,France,349.0
2021-11-01,114.002,112.82,22,Germany,273.0
2021-11-01,114.002,112.82,22,Italy,158.0
2021-11-01,114.002,112.82,22,Russia,265.0
2021-11-01,114.002,112.82,22,Spain,87.0
2021-11-01,114.002,112.82,22,Sweden,44.0
2021-11-01,114.002,112.82,22,Netherlands,65.0
2021-11-01,114.002,112.82,22,Switzerland,38.0
2021-11-01,114.002,112.82,22,Belgium,35.0
2021-11-01,114.002,112.82,22,Finland,23.0
2021-11-01,114.002,112.82,22,Poland,56.0
2021-11-01,114.002,112.82,22,Denmark,35.0
2021-11-01,114.002,112.82,22,Norway,16.0
2021-11-01,114.002,112.82,22,Austria,90.0
2021-11-01,114.002,112.82,22,Portugal,16.0
2021-11-01,114.002,112.82,22,Ireland,80.0
2021-11-01,114.002,112.82,22,The rest of Europe,414.0
2021-11-01,114.002,112.82,22,Africa,519.0
2021-11-01,114.002,112.82,22,United States,1432.0
2021-11-01,114.002,112.82,22,Canada,361.0
2021-11-01,114.002,112.82,22,Mexico,51.0
2021-11-01,114.002,112.82,22,The rest of NA,86.0
2021-11-01,114.002,112.82,22,Brazil,104.0
2021-11-01,114.002,112.82,22,The rest of SA,113.0
2021-11-01,114.002,112.82,22,Australia,160.0
2021-11-01,114.002,112.82,22,New Zealand,125.0
2021-11-01,114.002,112.82,22,The rest of Oceania,31.0
2021-11-01,114.002,112.82,22,Stateless,0.0
2021-12-01,113.943,115.12,23,South Korea,1064.0
2021-12-01,113.943,115.12,23,China,1764.0
2021-12-01,113.943,115.12,23,Taiwan,276.0
2021-12-01,113.943,115.12,23,Hong Kong,73.0
2021-12-01,113.943,115.12,23,Thailand,173.0
2021-12-01,113.943,115.12,23,Singapore,51.0
2021-12-01,113.943,115.12,23,Malaysia,58.0
2021-12-01,113.943,115.12,23,Indonesia,262.0
2021-12-01,113.943,115.12,23,Philippines,238.0
2021-12-01,113.943,115.12,23,Vietnam,331.0
2021-12-01,113.943,115.12,23,India,1243.0
2021-12-01,113.943,115.12,23,Macau,1.0
2021-12-01,113.943,115.12,23,Mongolia,146.0
2021-12-01,113.943,115.12,23,The rest of Asia,3707.0
2021-12-01,113.943,115.12,23,United Kingdom,182.0
2021-12-01,113.943,115.12,23,France,204.0
2021-12-01,113.943,115.12,23,Germany,97.0
2021-12-01,113.943,115.12,23,Italy,73.0
2021-12-01,113.943,115.12,23,Russia,83.0
2021-12-01,113.943,115.12,23,Spain,62.0
2021-12-01,113.943,115.12,23,Sweden,26.0
2021-12-01,113.943,115.12,23,Netherlands,36.0
2021-12-01,113.943,115.12,23,Switzerland,17.0
2021-12-01,113.943,115.12,23,Belgium,22.0
2021-12-01,113.943,115.12,23,Finland,9.0
2021-12-01,113.943,115.12,23,Poland,12.0
2021-12-01,113.943,115.12,23,Denmark,14.0
2021-12-01,113.943,115.12,23,Norway,5.0
2021-12-01,113.943,115.12,23,Austria,9.0
2021-12-01,113.943,115.12,23,Portugal,7.0
2021-12-01,113.943,115.12,23,Ireland,28.0
2021-12-01,113.943,115.12,23,The rest of Europe,158.0
2021-12-01,113.943,115.12,23,Africa,183.0
2021-12-01,113.943,115.12,23,United States,956.0
2021-12-01,113.943,115.12,23,Canada,102.0
2021-12-01,113.943,115.12,23,Mexico,39.0
2021-12-01,113.943,115.12,23,The rest of NA,26.0
2021-12-01,113.943,115.12,23,Brazil,44.0
2021-12-01,113.943,115.12,23,The rest of SA,29.0
2021-12-01,113.943,115.12,23,Australia,124.0
2021-12-01,113.943,115.12,23,New Zealand,57.0
2021-12-01,113.943,115.12,23,The rest of Oceania,7.0
2021-12-01,113.943,115.12,23,Stateless,1.0
2022-01-01,114.907,115.44,21,South Korea,1264.0
2022-01-01,114.907,115.44,21,China,1490.0
2022-01-01,114.907,115.44,21,Taiwan,492.0
2022-01-01,114.907,115.44,21,Hong Kong,71.0
2022-01-01,114.907,115.44,21,Thailand,356.0
2022-01-01,114.907,115.44,21,Singapore,72.0
2022-01-01,114.907,115.44,21,Malaysia,171.0
2022-01-01,114.907,115.44,21,Indonesia,484.0
2022-01-01,114.907,115.44,21,Philippines,952.0
2022-01-01,114.907,115.44,21,Vietnam,424.0
2022-01-01,114.907,115.44,21,India,2058.0
2022-01-01,114.907,115.44,21,Macau,5.0
2022-01-01,114.907,115.44,21,Mongolia,186.0
2022-01-01,114.907,115.44,21,The rest of Asia,3163.0
2022-01-01,114.907,115.44,21,United Kingdom,485.0
2022-01-01,114.907,115.44,21,France,676.0
